gene_symbol,Slc28a2
parameter_name,Periphery average speed
gene_accession_id,MGI:1913105
pvalue,0.6697757
mouse_strain,C57BL
analysis_id,s503lp9uj04l09k
parameter_id,IMPC_OFD_013_001
mouse_life_stage,Early adult
