parameter_id,M-G-P_012_001_005
mouse_life_stage,E15.5
gene_accession_id,MGI:88174
gene_symbol,Bmi1
pvalue,0.8712415
parameter_name,Body Weight
mouse_strain,C57BL
analysis_id,m87b69762m3bt44
