mouse_strain,C57BL
mouse_life_stage,Early adult
analysis_id,or9jbtbp113f7du
parameter_id,JAXLA_ECG_002_001
gene_symbol,Stk35
pvalue,0.460286
gene_accession_id,MGI:1914583
parameter_name,HR
