mouse_life_stage,Early adult
parameter_name,T cells - % of CD45+
pvalue,0.6820568
parameter_id,MGP_BMI_019_001
analysis_id,1688quo00vw59ee
gene_symbol,Frmpd1
mouse_strain,C57BL
gene_accession_id,MGI:2446274
