parameter_id,MGP_IMM_013_001
mouse_strain,C57BL
analysis_id,4i1cr63rb44r3e1
pvalue,0.9506531
parameter_name,Total CD8+ T cells - % of ab T cells
gene_accession_id,MGI:1924360
gene_symbol,Gpbp1l1
mouse_life_stage,Early adult
