mouse_life_stage,Early adult
gene_accession_id,MGI:1338032
parameter_name,Pale yolk sac
pvalue,0.7653873
mouse_strain,C57BL
gene_symbol,Sema6c
parameter_id,IMPC_GEL_017_002
analysis_id,3y71p5c605k078o
