parameter_id,MGP_PBI_034_001
mouse_strain,C57BL
pvalue,0.8741447
mouse_life_stage,Early adult
analysis_id,3rbl3lr44bg3o9r
gene_symbol,Rnf114
gene_accession_id,MGI:1933159
parameter_name,B cell number
