parameter_id,IMPC_EYE_013_001
pvalue,0.09041849
gene_symbol,Exd1
mouse_strain,C57BL
gene_accession_id,MGI:3045306
parameter_name,Pupil Dilation
analysis_id,016k03qeht9162s
mouse_life_stage,Early adult
