parameter_id,ESLIM_007_001_010
pvalue,0.6421255
gene_accession_id,MGI:1924315
parameter_name,Centre distance travelled
gene_symbol,Ints7
mouse_strain,C57BL
mouse_life_stage,E9.5
analysis_id,io9y72a9ff35in4
