mouse_life_stage,Late adult
mouse_strain,C57BL
pvalue,0.5548134
gene_accession_id,MGI:109128
parameter_id,MGP_MLN_010_001
parameter_name,Resting Treg cells - % of Treg
gene_symbol,Hnf4a
analysis_id,nd4c4g8517is380
