parameter_id,IMPC_XRY_024_001
mouse_strain,C57BL
mouse_life_stage,Early adult
pvalue,0.8256342
gene_symbol,LCN2
parameter_name,Femur
analysis_id,qrn700u7q4w1986
gene_accession_id,MGI:96757
