mouse_strain,C57BL
parameter_name,Chloride
gene_accession_id,MGI:3026886
parameter_id,HMGULA_CBC_003_001
analysis_id,0rm01q741r1a32y
mouse_life_stage,Early adult
gene_symbol,Cdin1
pvalue,0.09591622
