mouse_strain,C57BL
gene_symbol,Arnt
mouse_life_stage,Early adult
gene_accession_id,MGI:88071
parameter_name,CD103+ CD11b-low cDC - % of CD45+
parameter_id,MGP_IMM_131_001
pvalue,0.8558189
analysis_id,e6t7q4rcw8d86d4
