parameter_id,IMPC_HEM_008_001
pvalue,0.265256
mouse_life_stage,Early adult
gene_accession_id,MGI:2685277
gene_symbol,Zyg11b
parameter_name,Platelet count
analysis_id,xn8tn30jhv52pj7
mouse_strain,C57BL
