pvalue,0.7468182
parameter_name,Macrophages - % of CD45+
parameter_id,MGP_IMM_121_001
analysis_id,mpx66fce9vuzv48
mouse_life_stage,Early adult
mouse_strain,B6J
gene_accession_id,MGI:1346344
gene_symbol,Nr0b2
