mouse_life_stage,E12.5
analysis_id,taw2t30d801drll
gene_symbol,Dmap1
parameter_name,CD8+ alpha beta T cell percentage
gene_accession_id,MGI:1913483
parameter_id,MGP_PBI_004_001
mouse_strain,C59BL
pvalue,0.7300582
