mouse_life_stage,Middle aged adult
gene_accession_id,MGI:2140475
analysis_id,n4l782t1sx036eu
parameter_id,IMPC_HEM_036_001
gene_symbol,AU040320
mouse_strain,C57BL
pvalue,0.7622547
parameter_name,Eosinophil cell count
