mouse_life_stage,Late adult
pvalue,0.9689495
gene_symbol,Snap23
analysis_id,08gka010yq7ei5v
parameter_name,Resting NK cells - % of NK cells
gene_accession_id,MGI:109356
parameter_id,MGP_MLN_033_001
mouse_strain,C57BL
