parameter_id,ESLIM_011_001_010
analysis_id,0wlu7b2no2q1gn9
parameter_name,PP4 + pulse startle magnitude
mouse_strain,C57BL
gene_accession_id,MGI:1918345
pvalue,0.2116095
mouse_life_stage,Early adult
gene_symbol,Kif24
