mouse_life_stage,Late adult
parameter_name,Forelimb and hindlimb grip strength normalised against body weight
analysis_id,y4c721eu48k8z07
gene_accession_id,MGI:1336200
mouse_strain,C57BL
parameter_id,JAXLA_GRS_011_001
gene_symbol,Hpca
pvalue,0.5206782
