parameter_id,IMPC_CSD_016_001
gene_accession_id,MGI:1914071
mouse_strain,C57BL
parameter_name,Coat - hair texture / appearance - abdomen
analysis_id,15jd9zo9v2z5c78
pvalue,0.1693307
mouse_life_stage,Early adult
gene_symbol,Bcs1l
