gene_accession_id,MGI:109356
parameter_name,Global prepulse inhibition
analysis_id,2wxnhim0c771628
pvalue,0.9018407
parameter_id,ESLIM_011_001_705
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_symbol,Snap23
