parameter_id,IMPC_CSD_016_001
gene_accession_id,MGI:99501
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_symbol,Fgb
pvalue,0.189024
analysis_id,brb0s8s58526je3
parameter_name,Coat - hair texture / appearance - abdomen
