gene_symbol,Slc30a4
mouse_life_stage,Middle aged adult
mouse_strain,C57BL
pvalue,0.2411406
parameter_id,HRWLLA_CSD_008_001
analysis_id,nm17r16h48s38eh
gene_accession_id,MGI:1345282
parameter_name,Coat - color pattern - back
