parameter_id,IMPC_CSD_070_001
parameter_name,Lower teeth appearance
analysis_id,0yh0kj957jbo1sg
gene_symbol,Tox
pvalue,0.2650994
gene_accession_id,MGI:2181659
mouse_life_stage,Early adult
mouse_strain,C57BL
