mouse_life_stage,E12.5
analysis_id,11z83t84wf1u15c
pvalue,0.5488915
gene_symbol,Sass6
mouse_strain,C57BL
parameter_id,IMPC_CBC_058_001
parameter_name,Cholesterol ratio
gene_accession_id,MGI:1920026
