pvalue,0.9685012
parameter_name,Periphery resting time
gene_accession_id,MGI:1917810
mouse_strain,C57BL
mouse_life_stage,E12.5
analysis_id,au6o24k93c0efyy
parameter_id,IMPC_OFD_011_001
gene_symbol,Wars2
