parameter_id,IMPC_GEL_028_001
gene_symbol,Sla2
parameter_name,Forebrain
pvalue,0.05329819
analysis_id,56r9r32iod22v72
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_accession_id,MGI:1925049
