parameter_id,MGP_MLN_013_001
mouse_strain,C57BL
gene_symbol,Maco1
gene_accession_id,MGI:1913396
mouse_life_stage,Early adult
parameter_name,Effector CD8+ T cells - % of CD8+
analysis_id,42m1rg49oob300u
pvalue,0.3442305
