parameter_id,JAX_OFD_016_001
gene_accession_id,MGI:3045306
gene_symbol,Exd1
pvalue,0.2620752
parameter_name,Center permanence time
mouse_life_stage,Early adult
mouse_strain,C57BL
analysis_id,6l3mmji879s0408
