parameter_id,M-G-P_007_001_008
parameter_name,Periphery - Permanence Time
gene_accession_id,MGI:1914071
gene_symbol,Bcs1l
mouse_strain,C57BL
pvalue,0.1568944
mouse_life_stage,E9.5
analysis_id,2d1619jl6s845f0
