mouse_life_stage,E9.5
mouse_strain,C57BL
gene_accession_id,MGI:3026886
pvalue,1.12777
parameter_name,QT
analysis_id,c0b27822t89v5o9
parameter_id,IMPC_ECG_028_001
gene_symbol,Cdin1
