parameter_id,MGP_IMM_036_001
pvalue,0.7411323
gene_symbol,Fgb
parameter_name,KLRG1+ NK cells - % of NK cells
mouse_life_stage,E15.5
mouse_strain,C57BL
gene_accession_id,MGI:99501
analysis_id,yz5k63990vum1a0
