parameter_id,IMPC_IMM_034_001
mouse_strain,C57BL
analysis_id,eq95448333h6846
pvalue,0.3223851
mouse_life_stage,Early adult
parameter_name,CD8 CD44-CD62L+ T cells
gene_symbol,Eprs1
gene_accession_id,MGI:97838
