mouse_strain,C57BL
analysis_id,18zihwq4usu54u1
parameter_name,Mature B cells (Hardy fraction F) - % of CD45+
pvalue,0.3978864
gene_symbol,Nucks1
parameter_id,MGP_BMI_014_001
gene_accession_id,MGI:1934811
mouse_life_stage,Late adult
