gene_symbol,Slc2a8
gene_accession_id,MGI:1860103
mouse_strain,C57BL
parameter_id,IMPC_IMM_071_001
pvalue,0.2220265
analysis_id,1q2y73inw0fi472
parameter_name,MZB (CD21/35 high)
mouse_life_stage,Early adult
