gene_symbol,Slc45a3
analysis_id,rrz834g751dt8l8
parameter_name,Vibrissae - presence
mouse_life_stage,Early adult
parameter_id,JAXLA_CSD_023_001
gene_accession_id,MGI:1922082
mouse_strain,C57BL
pvalue,0.086118
