gene_symbol,Tnfsf8
pvalue,0.5503647
mouse_life_stage,Early adult
mouse_strain,C57BL
parameter_id,IMPC_ABR_006_001
analysis_id,6ei4665dy8520uu
gene_accession_id,MGI:88328
parameter_name,12kHz-evoked ABR Threshold
