parameter_id,IMPC_IMM_055_001
mouse_strain,C57BL
analysis_id,5b2g22eg2f09a22
gene_accession_id,MGI:1920344
gene_symbol,Sgip1
parameter_name,NK Subsets (Q2)
mouse_life_stage,Early adult
pvalue,0.6730465
