mouse_strain,C57BL
parameter_id,MGP_IMM_094_001
mouse_life_stage,Early adult
parameter_name,KLRG1+ CD4- NKT cells - % of CD45+
gene_accession_id,MGI:1913284
gene_symbol,Psmd14
pvalue,0.3621314
analysis_id,36108r7sq38n0pd
