parameter_id,MGP_PBI_031_001
gene_symbol,Sprr1b
pvalue,0.1877062
mouse_life_stage,Early adult
gene_accession_id,MGI:106659
analysis_id,86sw82wb3gp0175
parameter_name,KLRG1+ mature NK cell number
mouse_strain,C57BL
