parameter_id,IMPC_CSD_079_001
pvalue,0.5231945
analysis_id,06p870x00431v3b
mouse_life_stage,Early adult
gene_symbol,Arnt
parameter_name,Aggression
mouse_strain,C57BL
gene_accession_id,MGI:88071
