mouse_strain,C57BL
gene_symbol,Frmpd1
parameter_id,IMPC_IMM_032_001
gene_accession_id,MGI:2446274
pvalue,0.6902561
mouse_life_stage,Middle aged adult
parameter_name,CD8 CD44+CD62L- T cells
analysis_id,l9u2g05q8r1ml0h
