mouse_strain,C57BL
gene_accession_id,MGI:1336200
pvalue,0.7591107
parameter_name,Percent time in light
mouse_life_stage,Middle aged adult
gene_symbol,Hpca
parameter_id,IMPC_LDT_008_001
analysis_id,e3x4021640n95yb
