parameter_id,ESLIM_011_001_703
gene_accession_id,MGI:1918025
mouse_life_stage,Early adult
analysis_id,2v7ktf972t8c72g
parameter_name,Prepulse inhibition - PP3
gene_symbol,Zmynd8
pvalue,0.7816356
mouse_strain,C57BL
