gene_accession_id,MGI:1336200
gene_symbol,Hpca
mouse_strain,C57BL
mouse_life_stage,Middle aged adult
parameter_id,ESLIM_008_001_001
pvalue,0.4917658
parameter_name,Body position
analysis_id,9737xmf434x5765
