parameter_id,IMPC_XRY_067_001
mouse_life_stage,Early adult
parameter_name,Caudal processes
analysis_id,1pq7j700297b6t5
pvalue,0.4892125
mouse_strain,C57BL
gene_symbol,Ivd
gene_accession_id,MGI:1929242
