parameter_id,IMPC_GEL_011_001
mouse_strain,C57BL
gene_symbol,Zfp683
parameter_name,Embryo turning
gene_accession_id,MGI:3650254
pvalue,0.3733021
analysis_id,r8v27744pdic2kp
mouse_life_stage,Early adult
