parameter_id,IMPC_ACS_037_001
mouse_life_stage,Early adult
gene_accession_id,MGI:1915087
mouse_strain,C57BL
gene_symbol,Tiprl
parameter_name,% Pre-pulse inhibition - Global
pvalue,0.7614957
analysis_id,5m8a89pdlv72mi5
