gene_symbol,Slc30a4
mouse_strain,C57BL
parameter_id,IMPC_XRY_066_001
mouse_life_stage,Middle aged adult
parameter_name,Sacral processes
analysis_id,253f5t0866c8zm1
gene_accession_id,MGI:1345282
pvalue,0.2905529
