pvalue,0.1313496
parameter_id,MGP_PBI_032_001
gene_symbol,Cds2
parameter_name,CD4+ KLRG1+ alpha beta T cell number
mouse_strain,C57BL
mouse_life_stage,Early adult
analysis_id,no7oy6qsu3m17tq
gene_accession_id,MGI:1332236
