parameter_id,MGP_MLN_064_001
gene_accession_id,MGI:97838
mouse_strain,C57BL
analysis_id,817a9xzx0hr4249
pvalue,0.3268017
parameter_name,Total CD4+ T cells - % of CD45+
gene_symbol,Eprs1
mouse_life_stage,E12.5
