parameter_id,JAX_OFD_015_001
parameter_name,Center resting time
mouse_life_stage,Early adult
gene_accession_id,MGI:1919935
analysis_id,6p4lj912331mte8
pvalue,0.3989368
mouse_strain,C57BL
gene_symbol,Dnajc6
