mouse_life_stage,Late adult
gene_accession_id,MGI:2446186
analysis_id,ov63y3ih0m09b2v
pvalue,0.7730549
parameter_id,MGP_IMM_074_001
parameter_name,Resting CD4+ T helper cells - % of CD45+
gene_symbol,Lpgat1
mouse_strain,C57BL
