parameter_id,IMPC_GEL_063_001
pvalue,0.9892135
parameter_name,Delayed embryonic development
analysis_id,8e7686vbk49ogh9
mouse_strain,C57BL
gene_symbol,Ddx27
mouse_life_stage,Early adult
gene_accession_id,MGI:2385884
