mouse_life_stage,Middle aged adult
mouse_strain,C57BL
analysis_id,75r5a0745008768
pvalue,0.7797818
gene_accession_id,MGI:2446274
gene_symbol,Frmpd1
parameter_name,Center average speed
parameter_id,JAXLA_OFD_017_001
