gene_accession_id,MGI:1914071
gene_symbol,Bcs1l
mouse_strain,C57BL
mouse_life_stage,E9.5
parameter_id,IMPC_GEP_084_001
pvalue,0.587378
parameter_name,Limb morphology
analysis_id,ml9592to4md8fo2
