mouse_life_stage,Early adult
parameter_name,Lean/Body weight
mouse_strain,C57BL
gene_accession_id,MGI:1929866
parameter_id,IMPC_DXA_008_001
gene_symbol,Rgs20
pvalue,0.07196814
analysis_id,g106rtpup2wfx0a
