parameter_id,IMPC_XRY_065_001
mouse_strain,C57BL
pvalue,0.4479683
analysis_id,c1e48o9cfj3k1mx
mouse_life_stage,E9.5
gene_symbol,Ints7
gene_accession_id,MGI:1924315
parameter_name,Lumbar processes
