pvalue,0.2470909
analysis_id,c38h9al7r6bi49c
gene_accession_id,MGI:3650254
gene_symbol,Zfp683
parameter_id,IMPC_GEP_076_001
parameter_name,Cleft palate
mouse_strain,C57BL
mouse_life_stage,Early adult
