parameter_id,IMPC_EYE_001_001
parameter_name,Eye
mouse_strain,C57BL
pvalue,0.4819944
analysis_id,36639qwt9a63501
gene_accession_id,MGI:2685277
gene_symbol,Zyg11b
mouse_life_stage,Early adult
