pvalue,0.9855151
mouse_strain,C57BL
gene_accession_id,MGI:1918345
analysis_id,f82bjcf99vqr2ny
parameter_id,JAXLA_OFD_020_001
parameter_name,Distance travelled - total
gene_symbol,Kif24
mouse_life_stage,Early adult
