mouse_life_stage,Early adult
analysis_id,6r9zj0196752823
gene_accession_id,MGI:99605
mouse_strain,129SV
gene_symbol,Cntfr
pvalue,0.3948657
parameter_name,Snout size
parameter_id,MGP_CSD_067_001
