parameter_id,IMPC_GEL_006_001
pvalue,0.6586049
mouse_life_stage,Early adult
parameter_name,Pericardium Morphology
mouse_strain,C57BL
analysis_id,80m901l8b19rhm6
gene_symbol,Traf6
gene_accession_id,MGI:108072
